,Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
0,#country+code,#date+start,#date+end,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
156,ETH,2005-08-01,2005-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2005.0,2005,,20.050973,X,base year is 2015
157,ETH,2006-08-01,2006-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2006.0,2006,,22.865636,X,base year is 2015
158,ETH,2007-08-01,2007-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2007.0,2007,,27.890015,X,base year is 2015
159,ETH,2008-08-01,2008-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2008.0,2008,,51.592774,X,base year is 2015
160,ETH,2009-08-01,2009-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2009.0,2009,,44.992853,X,base year is 2015
161,ETH,2010-08-01,2010-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2010.0,2010,,44.504575,X,base year is 2015
162,ETH,2011-08-01,2011-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2011.0,2011,,66.733240,X,base year is 2015
163,ETH,2012-08-01,2012-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2012.0,2012,,83.537404,X,base year is 2015
164,ETH,2013-08-01,2013-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2013.0,2013,,86.750323,X,base year is 2015
165,ETH,2014-08-01,2014-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2014.0,2014,,91.254606,X,base year is 2015
166,ETH,2015-08-01,2015-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2015.0,2015,,104.695303,X,base year is 2015
167,ETH,2016-08-01,2016-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2016.0,2016,,109.251530,X,base year is 2015
168,ETH,2017-08-01,2017-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2017.0,2017,,120.880891,X,base year is 2015
169,ETH,2018-08-01,2018-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2018.0,2018,,137.506036,X,base year is 2015
170,ETH,2019-08-01,2019-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2019.0,2019,,169.040181,X,base year is 2015
171,ETH,2020-08-01,2020-08-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7008.0,August,2020.0,2020,,206.151795,X,base year is 2015
172,ETH,2000-09-01,2000-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2000.0,2000,,13.427454,F,base year is 2015
173,ETH,2001-09-01,2001-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2001.0,2001,,12.621745,X,base year is 2015
174,ETH,2002-09-01,2002-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2002.0,2002,,14.235504,X,base year is 2015
175,ETH,2003-09-01,2003-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2003.0,2003,,17.536307,X,base year is 2015
176,ETH,2004-09-01,2004-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2004.0,2004,,17.703066,X,base year is 2015
177,ETH,2005-09-01,2005-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2005.0,2005,,20.428524,X,base year is 2015
178,ETH,2006-09-01,2006-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2006.0,2006,,23.037267,X,base year is 2015
179,ETH,2007-09-01,2007-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2007.0,2007,,28.805807,X,base year is 2015
180,ETH,2008-09-01,2008-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2008.0,2008,,52.122385,X,base year is 2015
181,ETH,2009-09-01,2009-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2009.0,2009,,45.012054,X,base year is 2015
182,ETH,2010-09-01,2010-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2010.0,2010,,45.638449,X,base year is 2015
183,ETH,2011-09-01,2011-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2011.0,2011,,69.048234,X,base year is 2015
184,ETH,2012-09-01,2012-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2012.0,2012,,84.873481,X,base year is 2015
185,ETH,2013-09-01,2013-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2013.0,2013,,88.540676,X,base year is 2015
186,ETH,2014-09-01,2014-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2014.0,2014,,91.905421,X,base year is 2015
187,ETH,2015-09-01,2015-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2015.0,2015,,106.658215,X,base year is 2015
188,ETH,2016-09-01,2016-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2016.0,2016,,113.142077,X,base year is 2015
189,ETH,2017-09-01,2017-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2017.0,2017,,125.385769,X,base year is 2015
190,ETH,2018-09-01,2018-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2018.0,2018,,138.793144,X,base year is 2015
191,ETH,2019-09-01,2019-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2019.0,2019,,171.078102,X,base year is 2015
192,ETH,2020-09-01,2020-09-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7009.0,September,2020.0,2020,,207.454563,X,base year is 2015
193,ETH,2000-10-01,2000-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2000.0,2000,,13.430047,F,base year is 2015
194,ETH,2001-10-01,2001-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2001.0,2001,,12.618896,X,base year is 2015
195,ETH,2002-10-01,2002-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2002.0,2002,,14.386752,X,base year is 2015
196,ETH,2003-10-01,2003-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2003.0,2003,,17.321908,X,base year is 2015
197,ETH,2004-10-01,2004-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2004.0,2004,,18.019783,X,base year is 2015
198,ETH,2005-10-01,2005-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2005.0,2005,,20.221104,X,base year is 2015
199,ETH,2006-10-01,2006-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2006.0,2006,,23.290606,X,base year is 2015
200,ETH,2007-10-01,2007-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2007.0,2007,,29.377243,X,base year is 2015
201,ETH,2008-10-01,2008-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2008.0,2008,,50.603421,X,base year is 2015
202,ETH,2009-10-01,2009-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2009.0,2009,,44.155697,X,base year is 2015
203,ETH,2010-10-01,2010-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2010.0,2010,,46.559723,X,base year is 2015
204,ETH,2011-10-01,2011-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2011.0,2011,,70.609863,X,base year is 2015
205,ETH,2012-10-01,2012-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2012.0,2012,,82.895988,X,base year is 2015
206,ETH,2013-10-01,2013-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2013.0,2013,,89.349106,X,base year is 2015
207,ETH,2014-10-01,2014-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2014.0,2014,,91.953501,X,base year is 2015
208,ETH,2015-10-01,2015-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2015.0,2015,,106.877721,X,base year is 2015
209,ETH,2016-10-01,2016-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2016.0,2016,,110.526517,X,base year is 2015
210,ETH,2017-10-01,2017-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2017.0,2017,,125.922064,X,base year is 2015
211,ETH,2018-10-01,2018-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2018.0,2018,,137.935072,X,base year is 2015
212,ETH,2019-10-01,2019-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2019.0,2019,,169.898253,X,base year is 2015
213,ETH,2020-10-01,2020-10-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7010.0,October,2020.0,2020,,209.251484,X,base year is 2015
214,ETH,2000-11-01,2000-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2000.0,2000,,13.432641,F,base year is 2015
215,ETH,2001-11-01,2001-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2001.0,2001,,12.689440,X,base year is 2015
216,ETH,2002-11-01,2002-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2002.0,2002,,14.668164,X,base year is 2015
217,ETH,2003-11-01,2003-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2003.0,2003,,16.805999,X,base year is 2015
218,ETH,2004-11-01,2004-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2004.0,2004,,17.736725,X,base year is 2015
219,ETH,2005-11-01,2005-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2005.0,2005,,20.138282,X,base year is 2015
220,ETH,2006-11-01,2006-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2006.0,2006,,23.421866,X,base year is 2015
221,ETH,2007-11-01,2007-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2007.0,2007,,29.237473,X,base year is 2015
222,ETH,2008-11-01,2008-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2008.0,2008,,47.752701,X,base year is 2015
223,ETH,2009-11-01,2009-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2009.0,2009,,43.910457,X,base year is 2015
224,ETH,2010-11-01,2010-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2010.0,2010,,46.465233,X,base year is 2015
225,ETH,2011-11-01,2011-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2011.0,2011,,69.834547,X,base year is 2015
226,ETH,2012-11-01,2012-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2012.0,2012,,81.856665,X,base year is 2015
227,ETH,2013-11-01,2013-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2013.0,2013,,87.382314,X,base year is 2015
228,ETH,2014-11-01,2014-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2014.0,2014,,91.548579,X,base year is 2015
229,ETH,2015-11-01,2015-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2015.0,2015,,102.035863,X,base year is 2015
230,ETH,2016-11-01,2016-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2016.0,2016,,108.272752,X,base year is 2015
231,ETH,2017-11-01,2017-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2017.0,2017,,125.385769,X,base year is 2015
232,ETH,2018-11-01,2018-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2018.0,2018,,137.077000,X,base year is 2015
233,ETH,2019-11-01,2019-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2019.0,2019,,170.649066,X,base year is 2015
234,ETH,2020-11-01,2020-11-30,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7011.0,November,2020.0,2020,,208.397946,X,base year is 2015
235,ETH,2000-12-01,2000-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2000.0,2000,,13.433756,X,base year is 2015
236,ETH,2001-12-01,2001-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2001.0,2001,,12.451309,X,base year is 2015
237,ETH,2002-12-01,2002-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2002.0,2002,,14.834821,X,base year is 2015
238,ETH,2003-12-01,2003-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2003.0,2003,,16.129351,X,base year is 2015
239,ETH,2004-12-01,2004-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2004.0,2004,,17.541961,X,base year is 2015
240,ETH,2005-12-01,2005-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2005.0,2005,,20.008892,X,base year is 2015
241,ETH,2006-12-01,2006-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2006.0,2006,,23.622613,X,base year is 2015
242,ETH,2007-12-01,2007-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2007.0,2007,,29.690008,X,base year is 2015
243,ETH,2008-12-01,2008-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2008.0,2008,,43.542189,X,base year is 2015
244,ETH,2009-12-01,2009-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2009.0,2009,,43.825212,X,base year is 2015
245,ETH,2010-12-01,2010-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2010.0,2010,,47.740842,X,base year is 2015
246,ETH,2011-12-01,2011-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2011.0,2011,,70.022810,X,base year is 2015
247,ETH,2012-12-01,2012-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2012.0,2012,,80.692238,X,base year is 2015
248,ETH,2013-12-01,2013-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2013.0,2013,,85.357806,X,base year is 2015
249,ETH,2014-12-01,2014-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2014.0,2014,,90.879630,X,base year is 2015
250,ETH,2015-12-01,2015-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2015.0,2015,,101.888469,X,base year is 2015
251,ETH,2016-12-01,2016-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2016.0,2016,,107.258998,X,base year is 2015
252,ETH,2017-12-01,2017-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2017.0,2017,,123.776884,X,base year is 2015
253,ETH,2018-12-01,2018-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2018.0,2018,,137.935072,X,base year is 2015
254,ETH,2019-12-01,2019-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2019.0,2019,,169.361958,X,base year is 2015
255,ETH,2020-12-01,2020-12-31,238.0,Ethiopia,23013,"Consumer Prices, Food Indices (2015 = 100)",7012.0,December,2020.0,2020,,205.388103,X,base year is 2015
256,ETH,2000-01-01,2000-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2000.0,2000,,17.961917,X,base year is 2015
257,ETH,2001-01-01,2001-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2001.0,2001,,17.571441,X,base year is 2015
258,ETH,2002-01-01,2002-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2002.0,2002,,16.351202,X,base year is 2015
259,ETH,2003-01-01,2003-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2003.0,2003,,18.352394,X,base year is 2015
260,ETH,2004-01-01,2004-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2004.0,2004,,18.938108,X,base year is 2015
261,ETH,2005-01-01,2005-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2005.0,2005,,20.524419,X,base year is 2015
262,ETH,2006-01-01,2006-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2006.0,2006,,22.598825,X,base year is 2015
263,ETH,2007-01-01,2007-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2007.0,2007,,26.357161,X,base year is 2015
264,ETH,2008-01-01,2008-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2008.0,2008,,31.579784,X,base year is 2015
265,ETH,2009-01-01,2009-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2009.0,2009,,43.489316,X,base year is 2015
266,ETH,2010-01-01,2010-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2010.0,2010,,46.613127,X,base year is 2015
267,ETH,2011-01-01,2011-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2011.0,2011,,55.301229,X,base year is 2015
268,ETH,2012-01-01,2012-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2012.0,2012,,72.970289,X,base year is 2015
269,ETH,2013-01-01,2013-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2013.0,2013,,81.902438,X,base year is 2015
270,ETH,2014-01-01,2014-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2014.0,2014,,87.759584,X,base year is 2015
271,ETH,2015-01-01,2015-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2015.0,2015,,93.958398,X,base year is 2015
272,ETH,2016-01-01,2016-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2016.0,2016,,103.036976,X,base year is 2015
273,ETH,2017-01-01,2017-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2017.0,2017,,109.138171,X,base year is 2015
274,ETH,2018-01-01,2018-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2018.0,2018,,127.344136,X,base year is 2015
275,ETH,2019-01-01,2019-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2019.0,2019,,141.401288,X,base year is 2015
276,ETH,2020-01-01,2020-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2020.0,2020,,167.856068,X,base year is 2015
277,ETH,2021-01-01,2021-01-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7001.0,January,2021.0,2021,,200.216805,X,base year is 2015
278,ETH,2000-02-01,2000-02-29,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2000.0,2000,,18.108346,X,base year is 2015
279,ETH,2001-02-01,2001-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2001.0,2001,,17.473822,X,base year is 2015
280,ETH,2002-02-01,2002-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2002.0,2002,,16.204773,X,base year is 2015
281,ETH,2003-02-01,2003-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2003.0,2003,,18.547632,X,base year is 2015
282,ETH,2004-02-01,2004-02-29,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2004.0,2004,,19.084537,X,base year is 2015
283,ETH,2005-02-01,2005-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2005.0,2005,,20.744062,X,base year is 2015
284,ETH,2006-02-01,2006-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2006.0,2006,,22.842873,X,base year is 2015
285,ETH,2007-02-01,2007-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2007.0,2007,,26.845257,X,base year is 2015
286,ETH,2008-02-01,2008-02-29,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2008.0,2008,,33.044070,X,base year is 2015
287,ETH,2009-02-01,2009-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2009.0,2009,,43.879792,X,base year is 2015
288,ETH,2010-02-01,2010-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2010.0,2010,,46.857175,X,base year is 2015
289,ETH,2011-02-01,2011-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2011.0,2011,,55.008371,X,base year is 2015
290,ETH,2012-02-01,2012-02-29,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2012.0,2012,,74.483385,X,base year is 2015
291,ETH,2013-02-01,2013-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2013.0,2013,,82.195295,X,base year is 2015
292,ETH,2014-02-01,2014-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2014.0,2014,,88.198870,X,base year is 2015
293,ETH,2015-02-01,2015-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2015.0,2015,,94.983399,X,base year is 2015
294,ETH,2016-02-01,2016-02-29,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2016.0,2016,,102.646499,X,base year is 2015
295,ETH,2017-02-01,2017-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2017.0,2017,,110.211981,X,base year is 2015
296,ETH,2018-02-01,2018-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2018.0,2018,,127.881041,X,base year is 2015
297,ETH,2019-02-01,2019-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2019.0,2019,,141.889384,X,base year is 2015
298,ETH,2020-02-01,2020-02-29,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2020.0,2020,,172.639405,X,base year is 2015
299,ETH,2021-02-01,2021-02-28,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7002.0,February,2021.0,2021,,208.221572,X,base year is 2015
300,ETH,2000-03-01,2000-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2000.0,2000,,18.596441,X,base year is 2015
301,ETH,2001-03-01,2001-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2001.0,2001,,17.132155,X,base year is 2015
302,ETH,2002-03-01,2002-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2002.0,2002,,16.302392,X,base year is 2015
303,ETH,2003-03-01,2003-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2003.0,2003,,18.791680,X,base year is 2015
304,ETH,2004-03-01,2004-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2004.0,2004,,19.328585,X,base year is 2015
305,ETH,2005-03-01,2005-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2005.0,2005,,21.085729,X,base year is 2015
306,ETH,2006-03-01,2006-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2006.0,2006,,23.086921,X,base year is 2015
307,ETH,2007-03-01,2007-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2007.0,2007,,27.382162,X,base year is 2015
308,ETH,2008-03-01,2008-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2008.0,2008,,35.484548,X,base year is 2015
309,ETH,2009-03-01,2009-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2009.0,2009,,43.928602,X,base year is 2015
310,ETH,2010-03-01,2010-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2010.0,2010,,47.101223,X,base year is 2015
311,ETH,2011-03-01,2011-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2011.0,2011,,58.815517,X,base year is 2015
312,ETH,2012-03-01,2012-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2012.0,2012,,77.119101,X,base year is 2015
313,ETH,2013-03-01,2013-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2013.0,2013,,82.683390,X,base year is 2015
314,ETH,2014-03-01,2014-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2014.0,2014,,89.565538,X,base year is 2015
315,ETH,2015-03-01,2015-03-31,238.0,Ethiopia,23012,"Consumer Prices, General Indices (2015 = 100)",7003.0,March,2015.0,2015,,96.740543,X,base year is 2015
